prices,available,address
€800 monthly,"Available 1st September - Modern 2 bedroom apartment with balcony. - double bedroom for sole use
- main bathroom for sole use (no en-suite)
- available for minimum 12 months
- tenant must be friendly, tidy and clean
- includes 1 parking space
- r...","Saint Edmunds Park, Juliet Square, Dublin 22, Dublin 20"
"€1,000 monthly","Available 1st September - Bright, airy and spacious house in a quiet cul de sac. 1 minute walk to centra and bus stops. 5 mins from lidl, post office, penny hill etc... 10 mins drive to n4, n7 & m50.","9 Foxborough Close, Lucan, Co. Dublin, Lucan, Co. Dublin"
€175 weekly,"Available Now - Dublin host families are proud to offer a double bedroom in this fabulous property located only 10 kilometres from dublin city centre. Ideally situated close to grange castle business campus, clondalkin village, and only...","Westbourne Drive, Clondalkin, Dublin 22"
"€1,200 monthly","Available Now - Hola! i am looking for a flatmate :) (non-smoker)

the apartment is bright and spacious with two double bedrooms, two bathrooms and two balconies. (you will have your own bathroom!)

the location is very central with acc...","Railway Street, Dublin 1"
"€1,500 monthly","Available Now - King-size room available in a 2-bedroom apartment in the heart of sandyford, dublin 18. Features include a private balcony, private bathroom, a triple door wardrobe and extra storage room. Conveniently located downstairs...","Beacon South Quarter,dublin 18, Stillorgan, Co. Dublin"
€275 weekly,"Available Now - *includes all utility bills*
terenure house share with one mature professional female. Bright spacious double bedroom. Sunny garden. Car parking. Very quiet house. Available for short term of one month

centrally located...","Cedar Court, Terenure, Dublin 6"
"€1,000 monthly","Available Now - Lovely large double bedroom available, with his own private bathroom, built in wardrobes and with a beautiful back garden view in a non smoking, clean and cosy, friendly spacious house. Own fridge and parking space avail...","Littlepace, Clonee, Dublin 15"
"€1,250 monthly","Available Now - Beautiful area in the heart of donnybrook. A double room in a house occupied by male professional. Located in central donnybrook- fantastic location, a short walk to the city centre, ranelagh and milltown, also well conn...","51 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4"
"€1,300 monthly","Available 2nd September - This is 3 bedroom apartment. Double room with ample storage and shared bathroom available. Heating,electricity and wifi bills will be split in between two tenants. 3arena,point square,centra, spar,dunnes store,the point ...","Quayside Quarters Dublin Landings, Dublin 01, East Wall, Dublin 3"
€190 weekly,"Available Now - Available for 1 year
well maintained. Great location. Close to super valu. 5 minutes walk to bus. Quiet house. Pristine condition. Email with a brief description phone number and tell us about yourself. 1 x double room e...","Boroimhe Laurels,swords,co. Dublin, Swords, Co. Dublin"
€925 monthly,"Available 25th August - Large double room with own ensuite private bathroom available in spacious modern 2 bed apartment sharing with an easy going professional male. Apartment has all mod cons, wooden floors throughout, fitted wardrobes, large...","The Lighthouse Apartments, Church Road, East Wall, Dublin 3"
€750 monthly,Available Now - A double bedroom available to rent in this modern 3 bedroom semi-detached house in clonsilla. This spacious property is on a number of major bus routes and is only 5 minutes from clonsilla train station. This property co...,"Allendale Drive, Clonsilla, Dublin 15"
€200 weekly,"Available Now - ** weekday accommodation dublin ***

key features:

	-	available monday to friday
	-	fast broadband
	-	netflix & sky channels
	-	on-street parking
	-	central location
	-	bills included

ideal for:

	-	professionals or st...","**5 Days Only** Apartment 5, Block 19, New Priory, Dublin 13, Baldoyle, Dublin 13"
"€1,150 monthly","Available Now - The house:

one double bedroom available, shared sizable bathroom in a large two bedroom two story house in rathfarnham dublin 14, room comes with a double bed, 2 sets of drawers and hanging space, plenty of storage avai...","8 Saint Mary's Avenue,Rathfarnham,Dublin 14, Dublin 14"
€750 monthly,"Available Now - Double room available from 1st august and a single room available from 7th august. The house has three bathrooms(one is an ensuite which is not this room), a kitchen and a separate living room. The house is within 5 mins...","Saint Clement's Road, Dublin 9, Drumcondra, Dublin 9"
"€1,250 monthly","Available Now - A large house with a few studio rooms and double room available to rent, long term only. - locates in dublin 9,  opposite omni shopping centre with tesco, lidl, boots
- various bus stops outside house
-walking distance w...","Swords Road, Dublin 9, Whitehall, Dublin 9"
€850 monthly,"Available 1st September - We are looking for girls only! either single or a lesbian couple. Please read the description carefully before applying. Spacious room with a double bed available, share bathroom with only one other girl. You will share ...","One Three North, Marrsfield Avenue, Clongriffin, Dublin 13, Donaghmede, Dublin 13"
"€1,066 monthly","Available 24th August - Dual  aspect modern 3 bed apartment sharing with  2  male profesessioals
 
fully fitted kitchen with all mod cons. Gold shield  central heating

diningroom/sitting room fitted with modern furniture. 3 double bedrooms wit...","41 Mellowes Quay, Dublin 8"
"€1,200 monthly","Available Now - Spacious en-suite double bedroom with balcony available in a two-bed flat. Seeking a long-term, no fuss, and tidy flatmate. Ideally late 20s to late 30s. Lgbtq+ friendly. Couples are ok but rent would be higher at €...","The Oaks, Scholarstown Wood, Knocklyon, Dublin 16"
€240 monthly,"Available Now - Female sharer only 

wonderful homeshare opportunity for  female sharer to share the spacious home with an older lady who would love the peace of mind of knowing she is not living alone. She is offering a double bedroo...","Butterfield Avenue, Rathfarnham, Dublin 14"
"€1,285 monthly",Available 25th September - Double room with own bathroom for one. Experience the best of coastal living in this delightful be spacious property located in this picturesque area of dublin. This apartmemt offers a unique combination of comfort and c...,"Raheny, Kilbarrack, Dublin 5"
"€1,150 monthly","Available Now - Room available for minimum 5 months in a large modern 4 bedroom house sharing with 3 professionals in a private gated housing complex at harold's cross. Wardrobe, locker and built in presses. Sharing a bathroom. Minutes ...","Leinster Park, Harold\'s Cross, Dublin 6"
"€1,100 monthly",Available Now - €700 per person in a double/twin room. Suitable for two masters students. Please only apply if you are two people who are happy to share a room together. A double bed or two single beds can be provided. Five minute ...,"Allen Park Road, Stillorgan, Co. Dublin"
€900 monthly,Available Now - Hi 1 double room to rent in a 2 bed apartment. Looking for a female to share with. You will be sharing with just 1 other housemate. A comfortable room with plenty of storage space. A nice and quiet apartment overlooking ...,"James's Street Dublin 8, Kilmainham, Dublin 8"
€800 monthly,Available Now - 5 minutes drive to blanchardstown. 2 minutes walk lidl&supervalue. 3 minute walk to school. Bus stop very near from house.,"15 Boulevard, Mount Eustace, Dublin 15, Tyrrelstown, Dublin 15"
"€1,050 monthly","Available Now - Hi

one bedroom available immediately to rent in lusk co. Dublin in a brand new fully furnished 3 bedroom double fronted house with a garden view

all bills are included in the rent

preferences: male or female 

- 30 mi...","Lusk,co. Dublin, Lusk, Co. Dublin"
€850 monthly,"Available 24th August - Amazing house opposite the leopardstown inn. Built in 2008, the house is in great condition. All mod cons including pool table. Luas 5 min walk. N11 bus corridor 5 min walk. Great location. Definitely worth viewing. Plea...","7 Leopardstown Oaks, Stillorgan, Co. Dublin"
€900 monthly,"Available 15th September - A fully furnished double bedroom available for solo occupancy in a newly renovated house in cabra, available mid-september 

the house has a sunny sitting room, leading into kitchen dining area with large patio doors out...","Cabra, Dublin, Cabra, Dublin 7"
€150 weekly,"Available 1st September - ** available from 1 september, mid-week only (sunday night to friday morning). This home is situated beside rathfarnham castle park, in a quiet and safe cul-de-sac. This is a clean, tidy, warm and comfortable home with a...","Rathfarnham Wood, Dublin 14, Dublin 14"
€720 monthly,"Available Now - Room for rent in clondalkin, close to grange castle business park. Available from the month of august. Double room for €720 per month (bills additional). Sharing with owner, irish, female, teacher in her late 30s. H...","Grange View Place, Grange View Road, Dublin 22, Grange Castle, Co. Dublin"
€850 monthly,"Available Now - Large double room in shared house. Shared bathroom and kitchen, back garden. Quiet area, close to buses, tescos, lidl, leixlip, celbridge, maynooth. Shared with owner, and little dog plus one other. All bills included. A...","Airlie Heights,lucan,co. Dublin, Lucan, Co. Dublin"
€850 monthly,"Available 5th October - Excellent spacious double room with own bathroom. Must view! utilities extra. The apartment is in a great location - just off the m50 and within walking distance to charlestown shopping centre and also near to spar, lidl...","Melville Way, Cityside, Finglas, Dublin 11"
"€1,000 monthly","Available 1st September - It is a bright and clean double room with a very comfortable mattress, a bedside table, a lamp, a desk, a cupboard, a large fitted wardrobe with plenty of storage, and a private fridge with a small freezer. The private e...","Newcastle, Co. Dublin, Baldonnell, Dublin 22"
€799 monthly,"Available 1st September - Please provide details at the start of your enquiry as follows so i can filter out automated enquiries a) age, b) gender, c) background, where did you study /train etc d) work/studies as relevant e) yes/no did you read t...","100 eglington road, Dublin 4"
€850 monthly,Available 25th August - Bedroom for one male. Sharing with a 59 yo irish  male.,"Ben Edair Road, Dublin 7, Arbour Hill, Dublin 7"
"€1,250 monthly","Available Now - First floor double room to rent in modern house, excellent quiet location within easy distance of the city centre. Shared bathroom with one other person. Please text adam for a viewing 086 845 1946","19 Garville Lane, Rathgar, Dublin 6, Dublin 6"
€850 monthly,"Available Now - -modern house in clay farm
-spacious, furnished, double bedroom in a modern three storey house. -few minutes walk to leopardstown valley luas stop and leopardstown shopping centre. -two living rooms, large bathroom shari...","Ballyogan Road, Leopardstown, Dublin 18"
€750 monthly,"Available Now - 1 double room to rent in a down to earth, lovely 4 bed house, in kinsealy / swords
close to all amenities, bus into swords / town runs from outside

1500e needed to move in
(1 month deposit and 1 month rent )


bills not...","Drynam Green, Kinsealy, Co. Dublin"
€750 monthly,"Available 11th September - Hi, i have 1 double room for rent  for a minimum of 6 months. It is available from 11th september for 1 female. The house is shared with 1 other female and it is  kept fresh, clean and tidy. It is not  a party house. Hou...","Beechpark Court, Coolock Village, Coolock, Dublin 5"
€950 monthly,"Available Now - Double room available in inchicore dublin 8, looking for 1 male only , non party and smoking and clean tidy easy going person. No guest allowed to stay overnight. Rent is 950e, including wi-fi and bin. Gas and electricit...","99 Jamestown Road, Dublin 8, Inchicore, Dublin 8"
"€1,300 monthly","Available 14th September - Looking for a person to join in sharing a specious 2 bedroom, 2 bathroom apartment on a permanent basis available soon in grand canal docks. The location is ideal for individuals, city center or grand canal docks. It is ...","Forbes Quay Apartments, Grand Canal Docks, Dublin 2, Grand Canal Dock, Dublin 2"
"€1,100 monthly","Available Now - A newly built & spacious ensuite in a modernised environment in the heart of adamstown. A designated laundry room, spacious kitchen with dinning area. Designated to support residents lifestyle with modern finishes, open ...","Aderrig Glen, Adamstown, Lucan, Co. Dublin, Adamstown, Co. Dublin"
€750 monthly,"Available 1st October - Double room 750

 available in quiet and safe area,  
located 1 min walk from the bus stop where buses are: 1 and 104. Also 5 min walk from buses: 4, 13, 42d, 155, 220, 220a, 220t. 5 minutes drive to the m50. City centre...","139 Shanliss Road, Santry, Dublin 9"
"€1,200 monthly","Available 22nd August - This stunning bedroim is located on the highly sought-after mount merrion avenue in blackrock, co dublin (close to ucd campus, ucd smurfit, dart station, public transport, services and facilities). I'm looking a flatmate...","The Elms, Mount Merrion Avenue, Blackrock, Co. Dub, Stillorgan, Co. Dublin"
"€1,180 monthly","Available Now - Shared house on russell crescent with a university graduate student. The house includes all standard facilities: furnished rooms, fully equipped kitchen, shared living area, and bathrooms. Well connected with bus routes ...","Russell Crescent, Russell Square, Dublin24, Jobstown, Dublin 24"
"€1,500 monthly","Available 31st August - Master bedroom for rent in donnybrook. 6 bedroom, 3 bathroom, large georgian house with a large garden on morehampton road - right in the heart of south dublin. Excellent transport connections: stephen's green/grafton st...","18 Morehampton Road, Dublin 4, Donnybrook, Dublin 4"
"€1,200 monthly",Available Now - A delightful room is available for rent in an owner occupied house. The house is located in a convenient and quiet estate off magenta crescent. Enjoy the convenience of access to amenities including omni shopping center ...,"Burnside, Santry, Whitehall, Dublin 9"
€180 weekly,Available Now - Dublin host families are proud to offer a large double bedroom in this stunning semi detached property located only 9 kilometres from dublin city centre. Ideally situated close to tu dublin (tallaght) / tallaght hospital...,"Belgard Heights, Tallaght, Dublin 24"
€160 weekly,"Available Now - Dublin host families are proud to offer a single and double bedroom in this lovely semi detached property located only 10 kilometres from dublin city centre. Ideally located close to liffey valley shopping centre, and on...","Liffey Grove, Liffey Valley Park, Lucan, Co. Dublin"
€200 weekly,"Available Now - Dublin host families are proud to offer 2 bedrooms in this stunning semi detached property located only 9 kilometres from dublin city centre. Ideally situated close to city west campus & grange castle business campus, co...","Newlands Manor Green, Clondalkin, Dublin 22"
"€1,235 monthly","Available Now - One double room ensuite available

this wonderful two-story property has a double room available, as well as four private single bathrooms, one single room, a double bedroom, and a cosy, well-lit living room to relax in ...","Shanard Road, Dublin 9, Whitehall, Dublin 9"
€900 monthly,"Available Now - The spacious double bedroom is fully furnished and features a new double bed with integrated storage, double wardrobes, bedside lockers and a 40"" smart tv with electrial fire built in there is a two shared bathroom oppos...","Blakestown ,dublin 15, Clonsilla, Dublin 15"
€125 weekly,"Available Now - Please send me a text message to arrange a visit (whatsapp) +353 87 478 5645
1 double/twin bedroom €125 per person  per week or you can stay single in the room for €175 per week

1 double/twin  bedroom for two ...","Barn Close, Shanganagh Road, Shankill, Dublin 18"
€125 weekly,"Available Now - There are two bedrooms, each room will have a maximum of 3 people. 2 places available for girls in a shared room with suite, 125 per week per person. 2 places available for boys in a shared room, 125 per week per person....","The Academy, Park West Pointe, Yeats, Perrystown, Dublin 12"
€850 monthly,"Available Now - The house is close proximity to the square & city west business campus, city west shopping centre, and lidl two minutes' walk. Bus transport & luas close by. Car parking & underground remote control car parking is availa...","27 Carrigmore Green, Saggart, Co. Dublin"
"€1,000 monthly",Available Now - Very nice double room with own bathroom in very quiet apartment with access to balcony. Only non-smokers non vapers need apply. Will suit person who appreciates a quiet and warm living environment. 1000 plus bills. Avail...,"Banrty Square, Waterville, Blanchardstown, Dublin 15"
€750 monthly,"Available Now - ***please do not call only whatsapp or text***
-€750 (including bills) for ensuite double room with private shower and toilet. Property in nice, quiet, residential area in kingswood, tallaght. 10mins walk from the l...","Tynan Hall Avenue, Kingswood, Tallaght, Dublin 24, Ballymount, Dublin 12"
€800 monthly,Available Now - 1 bedroom self contained mews house fully renovated. (not sharing your its your own detached mews ). 1600 per month deposit 1600. Wifi and bins included in rent. Suit max 3 people. 15 mins city center. Own garden. Wifi a...,"30 Glasilawn Road, Dublin 11, Drumcondra, Dublin 3"
€950 monthly,"Available Now - Spacious double room located in a detached house in a lovely quiet area. 5 mins walk  to st annes park a short walk to the sea front and beach, proximity to dublin city centre with bus stop close by. Walking distance to ...","Seafield Road Area, Clontarf, Dublin 3"
€700 monthly,"Available Now - Ensuite rooms in a spacious apartment ,
perfectly designed for modern living, this spacious property is ideal for anyone looking for a vibrant communal living experience. Modern shared spaces: enjoy the luxury of contemp...","Boyne Street, Dublin 2, Dublin 2"
"€1,100 monthly",Available Now - Stunning large double room in designer fitted out modern house - with its own dedicated bathroom - recently refurbished. All new furniture and leather couches hardwood floors throughout. Very modern quite house with all ...,"5 Wilfrid Terrace, Dublin 6w, Harold's Cross, Dublin 6w"
€650 monthly,Available Now - 5 bedroom house in castlrknock dublin 15 not overlooked very quiet area. Bus/ train nearby i also have 2 single bedrooms available,"27 Woodberry, Castleknock, Dublin 15, Carpenterstown, Dublin 15"
"€1,251 monthly","Available 16th September - Available for move-in asap:

double room including private bathroom for rent. The common areas include:

1. Large kitchen space
2. Living area
3. Dining space
4. Utility room for storage with washer/dryer
(note, common a...","Mount Argus Mill Apartments D6w, Harold's Cross, Dublin 6w"
€900 monthly,Available 1st September - One double room is available in a furnished 3-bedroom house in drumcondra with move in date beginning of september. Flexible on length of stay (short/medium term preferred). Unable to accept couples. Ideally working from...,"Richmond Road,dublin 3, Drumcondra, Dublin 3"
€800 monthly,"Available Now - We are looking for a person in a sharing cozy house,very near to city center(10 min walking) ,dart station,and bus station very close,and a24h gym,arround the coner. It is big room with double bed,sharing with very nice ...","5 Ossory Road, North Strand, Dublin 3"
"€1,200 monthly","Available 26th August - Please read before applying for this room: available from 26/8/24. Bright, comfortable ensuite room for 1xperson with desk area just minutes walk to dcu and close to several buses to city centre, docklands and airport. R...","Albert College Avenue, Whitehall, Dublin 9"
€920 monthly,"Available Now - A lovely relaxed home newly decorated to a high standard with and abundance of storage space. Price covers all domestic bills - wifi, bins, gas and electricity. Rent can be paid weekly, fortnightly or monthly which ever ...","Ensuite, Internet & All Bills Included-russell Square, Dublin 24, Dublin 24"
€850 monthly,"Available 31st August - Looking for female to share with in two bedroom house. Shared bathroom. Great location, situated in a picturesque estate, within 5 minutes walk to james's luas stop. Bus routes are the 13, g1 and g2 that bring you into t...","Kilmainham, Kilmainham, Dublin 8"
€999 monthly,"Available Now - Room available. This house is approximately 9 kms from city centre. Its located in dublin 16 in a very quiet and peaceful neighbourhood. Non smokers 
clean and tidy folks only
note - price excludes internet, gas and el...","10 Airpark Close, Rathfarnham, Dublin 16, Rathfarnham, Dublin 16"
"€1,100 monthly","Available 1st September - ~ shared accommodation in 4 bedroomed apartment
~ newly refurbished
~ hot water on demand
~ all bills included /gas/electricity/wifi/refuse
~ high spec fully modernised property in central location


bedrooms are fitted ...","131a Galtymore Road, Dublin 12, Inchicore, Dublin 8"
€230 weekly,"Available Now - Located in hollystown dublin 15 area
access to 40e bus which goes to broombridge luas via finglas 
double room with own private bathroom 
full access to kitchen, wifi available 
parking is also available","Hollystown, Dublin 15, Hollystown, Dublin 15"
"€1,270 monthly","Available Now - A spacious en-suite master bedroom is available in a two-bedroom, two-bathroom apartment located in the fernbank complex near dundrum centre. The area has excellent public transport links and local amenities nearby. Ther...","Fernbank Court, Churchtown, Dublin 14"
€250 weekly,Available Now - Stunning double room to rent from the 1st of august- december 2024 in a quiet new development in citywest. Everything in the house is brand new and the large double room is so cosy & comfortable with fresh new carpet,"Kingswood Cross,dublin 22, Citywest, Co. Dublin"
€800 monthly,"Available Now - Ensuite spacious double bedroom with wifi on separate floor
5 mins to adamstown railway station, 2 mins to bus stop c2,c1 city centre, trinity college, l51,l53 buses to liffey valley and blanchardstown","Saint Helens, Adamstown,lucan,co. Dublin, Adamstown, Co. Dublin"
€175 weekly,"Available Now - Dublin host families are proud to offer a double bedroom in this fabulous property located only 7 kilometres from dublin city centre. Ideally located close to ballyfermot college of further education, chrrry orchard indu...","Rossmore Avenue, Ballyfermot, Dublin 10"
€900 monthly,"Available Now - Double room in the much sought after suburb of ballyboden. Only a stones throw from the foot of the dublin mountains, the property is also served by a direct bus route to the city centre. The number 15b stops about 2minu...","Prospect View,dublin 16, Ballyboden, Dublin 16"
€875 monthly,"Available Now - -colman grimes estate agents***luxurious room rental -*** includes all bills and services ***we are delighted to present this high end room with ensuite*** 

** viewing ** reply with your details via email and we will co...","Avonmore Close, Tallaght, Dublin 24"
€995 monthly,"Available 1st September - Have 2 all bills included rooms available. Very nice, cosy, quiet, unique style property. ""hotel layout""

long term or short term. All inclusive room available in ex b&b property in the seaside town of howth, dublin 13. ...","Bailey Green Road, Howth, Dublin 13"
€695 monthly,"Available 23rd September - Available from sept 23rd only. 1 year lease 

1 x double bedroom (with single bed) to let in malahide village in newly renovated home. Sharing with 3 other girls. Females only. On dart line to city
bus connections to cit...","Sea Road, Malahide, Malahide, Co. Dublin"
€950 monthly,Available Now - Dublin city lettings are delighted to offer a bright and spacious bedroom to rent. The room is fully furnished in a comfortable and modern house. Kitchen is equipped with all mod cons. The location is easily accessible t...,"2 Spire View, Dublin 7, Navan Road (D7), Dublin 7"
€775 monthly,"Available Now - Double bedroom for 1, available in a two bedrooms flat. To be shared with another person who is working from home, so the ideal flatmate should not be working from home. The flat is cozy and in the city center. No smoker...","Apartment 93, Libertie, Christchurch, Dublin 8"
"€1,100 monthly",Available Now - 2 bedroom apartment available for rent. One month rent and deposit required. Available to move in immediately.,"Cruise Park Drive, Dublin 15, Tyrrelstown, Dublin 15"
"€1,150 monthly","Available Now - Double room with ensuite bathroom:


excluded bill: gas

location: 
- 6 min walk to blanchardstown shopping mall. - 5 min walk to connolly hospital 
- 5 min walk to bustop towards the city centre","Waterville Row,Waterville,Dublin 15, Dublin 15"
"€1,250 monthly","Available 1st September - Spacious double bed ensuite room available in south dublin

(strictly no to couples)

about the property:
- *type:* 3 bedroom house
- *current tenants:* 2
- *available room:* spacious double bed ensuite room

features:
-...","Mulvey Park,dundrum,dublin 14, Windy Arbour, Dublin 14"
"€1,200 monthly","Available 8th September - References required
large double room with fitted wardrobes, bedside lockers, built in shelves and soundproofing. Quiet apartment block with mainly owners with ballsbridge and sandymount on the door stop. Near bus and da...","Sydenham Road, Ballsbridge, Dublin 4, Ballsbridge, Dublin 4"
€650 monthly,Available Now - One large double bedroom and one single room available in a3 rated house. Sharing with an easygoing working professional. - 2 minutes walking distance to luas. - 5 minutes walking distance to bus stop. - 6-7 minutes walk...,"The Close, Citywest Village, Dublin 24, Citywest, Co. Dublin"
€975 monthly,"Available Now - 15 minutes walk to grafton street, st. Stephen's green, camden street, wexford street and temple bar. 5 minutes walk to spar, tesco express and lidl. 5 minutes walk to restaurants/cafes such as bastible, noshington, the ...","Geoffrey Keating Road, South Circular Road, Dublin 8"
€800 monthly,"Available Now - Hi all. We have a freshly decorated double room, in our 3 bed semi detached house, in superb condition located in a quiet cul-de-sac in the beautiful tree lined charlemont housing estate to rent. There is one tenant (fem...","332 Charlemont, Drumcondra, Dublin 3"
€995 monthly,"Available 1st September - Large studio ensuite room available in house with;

* own entrance to studio with wooden floors
* new power shower with stainless steel heated towel rail
* led lighting
* double bed with sofa and desk
* alarmed 
* use of...","Greenville, Blackrock, Co. Dublin"
"€1,100 monthly","Available Now - Newly built and fitted attic en-suite room. Located in a residential area near ikea. Dcu is 15 minutes away by bus. Shops/amenities  nearby:
park/playground - 1 minute walk
charlestown shopping centre - 15 minute walk
od...","23 Mayeston Drive, Saint Margaret's Road, Dublin 11"
€650 monthly,"Available Now - Double room

all bills included

fast 1gb internet 
3 toilets 
close to 24hr bus stops
200m from penny hill pub 
lidl and take away 200m
cctv
secure steel shed for bicycle storage
large double fridge with filtered water ...","Castle Riada Drive,lucan,co. Dublin, Lucan, Co. Dublin"
€850 monthly,"Available Now - Immediate letting 
large bright attic room. C/w sofa, double bed, wardrobe storage space and 2 shelf units and locker. Located in a quiet area. Room takes one person, rooms available within a well presented 6-bedroom pro...","50 Cherryfield Avenue, Walkinstown, Dublin 12, Ire, Walkinstown, Dublin 12"
€700 monthly,"Available 1st September - 1 room available in a shared house. 1 single room: 700ÃÂ€ per month. Electric and gas to be shared equally by occupants. Energy efficient apartment (b3 ber rating. )

location: woodbrook square, porterstown, dublin...","Woodbrook Square, Dublin 15, Carpenterstown, Dublin 15"
"€1,200 monthly","Available Now - A room to rent in a stunning property in the beautiful leafy suburb of donnybrook/ballsbridge 

male/female housemates required, to share house. Room available immediately. Located on anglesea rd, ballsbridge. Fantasti...","Anglesea Rd, Ballsbridge, Dublin 4"
€800 monthly,"Available Now - Double bedroom for rent with all bills included on tallaght 
monthly rent :800e
1month deposit up front when moving*no pets*no +1's*no smoking person
apartment is located on tallaght square with great public ansport and ...","Tallaght Square, Dublin 24"
€850 monthly,"Available Now - Short term only - 6 months

double room available in 2 bedroom apartment in well established neighbourhood in knocklyon. Owner occupied looking for a female who wishes to stay full time or certain days during the week al...","Dalriada Close, Dublin 16, Knocklyon, Dublin 16"
"€1,250 monthly","Available 2nd September - Spacious furnished room in castleforbes square, dublin 1 - ideal for hybrid work. The room:
this large, fully furnished room offers everything you need for comfort and productivity. It features a cozy queen-size bed, a s...","Block D, Castleforbes Square, Dublin 1, IFSC, Dublin 1"
"€1,260 monthly",Available 25th August - Please read carefully before sending your request. Not open for couples - single tenancy only. Large en-suite double room available in a 2bed shared apartment. The room is sub-let from previous tenant. If you're interest...,"Kelston View, Foxrock, Leopardstown Road, Dublin 18, Foxrock, Dublin 18"
€850 monthly,"Available 16th September - Spacious 3rd floor bedroom in semi detached home. Friendly neighbourhood with ample public transport to city centre and wider dublin area. Shopping centre, supermarket gym and park all close by. House consists of 3 bedro...","108 Whitethorn Drive, Palmerstown, Dublin 22"
€800 monthly,"Available 1st September - Double room to rent in shared house with 1 other female and family dog. Quiet residential area a short walk from the square, very handy for bus and luas. Also short walk to the it and hospital. Double room with shower ro...","Cois Na Habhann, Tallaght, Dublin 24"
€200 weekly,"Available Now - Large double room to rent in spacious, clean, fully furnished 2 bedroom apartment in a quiet estate in stepaside. Free parking available. Great location, walking distance to stepaside, 

3 minute drive to m50

10 minutes...","Cruagh Manor, Stepaside, Kilternan, Dublin 18"
€800 monthly,"Available Now - Nice double room with private shower to rent in waterville - blanchardstown. We have a bright double room to rent, in a nice modern, quiet easy going area  house in waterville.. Parking available if you have a car. Close...","Annagh Court, Waterville, Dublin 15, Dublin 15"
€600 monthly,"Available Now - ****available sunday evening to friday afternoons only****

double room available from 1st august 2024 in a family home. Owner occupied (female + 1 child)   

individual applicant/female only. Working professional - woul...","Glenvara Park, Knocklyon Dublin 16, Knocklyon, Dublin 16"
€900 monthly,"Available Now - *one spacious double room available*

*internet bill included*  

the brand-new, a2-rated, 4-bedroom home in kilcarbery, dublin 22, is finished to an exceptional standard and ready for you to move in. Situated in a quiet...","19 Hawthorn Way, Kilcarbery Grange, Dublin 22, Dublin 22"
€800 monthly,"Available Now - Large ensuite bedroom for rent €800 for one female only excluding bill. 1 super king bed, couple of built in wardrobes in the room. Kitchen, dining living room need to share with existing family. Available bus stop ...","196 Glasanaon Road, Finglas, Dublin 11"
"€1,200 monthly","Available Now - Fully furnished 1st floor, 3 double bed apartment with 2 baths available immediately. Single room is currently occupied. The other two double rooms are ready for renting. One of them is en-suite. Apartment has been newly...","Apartment 102 , Block 1, Gracepark Manor, Swords R, Whitehall, Dublin 9"
€170 weekly,"Available Now - Dublin host families are proud to offer a lovely bedroom in this stunning semi detached property located only 9 kilometres from dublin city centre. Ideally located close to grange castle business campus, clondalkin villa...","Cherrywood Grove, Clondalkin, Dublin 22"
"€1,200 monthly",Available Now - 1 double room with en suite.... Very clean and spacious.... 1 double room..... Contact by phone 0860834638,"Melesian Lawn, Swords, Co. Dublin"
€750 monthly,"Available 1st October - Room available for 6 month contract, there may be an option to extend. Clean comfortable end of terrace house in a quiet estate. Good bus links , 10 minute walk to shopping centre. Close to airport. Secure garden with pa...","Castlecurragh Heath, Mulhuddart, Dublin 15"
€800 monthly,Available Now - Spacious end of terrace house. All mod cons. Two bathrooms. Downstairs  double en-suite bedroom  available. Bus stop for city centre and airport routes beside house. 83 and 83a bus stops  right outside the house. 8 minut...,"2 Griffith Parade, Dublin 11, Finglas, Dublin 11"
"€1,131 monthly","Available 18th September - Double bedroom available in a 4 bedroom, 5 bathroom house in ballsbridge. King-size bed with en-suite with shower, fitted wardrobe. Very large living area downstairs with very sunny aspect and large glass doors opening o...","Baggot Lane, Dublin 4, Dublin 4"
€850 monthly,"Available Now - Quality living you found it ! this delightful apartment, has recently been built off griffith avenue in a secure residential cul de sac. Minutes walk of drumcondra road and easy access to city centre, close to local shop...","All Hallows Green, Griffith Avenue, Dublin 9, Drumcondra, Dublin 9"
€650 monthly,"Available Now - Room available in a house with one other tenant (female) and owner. The house is semi-detached property, in a residential area, with front and back garden and parking available. Room available is an upstairs double room....","Roselawn, Dublin 15, Clonsilla, Dublin 15"
€800 monthly,"Available Now - Own private room, shared bathroom and kitchen/dinning room. Rent includes free parking, wifi, electricity, gas. The room is available immediately. Please contact via calls only between 2pm - 10pm.","6 Drumfinn Park, Dublin 10, Ballyfermot, Dublin 10"
€750 monthly,"Available Now - 2 double rooms available in harold's cross, very close to harold's cross bridge. The bedrooms have good storage with one having an option to have a desk. Highlights of the property:
- ample & secure parking
- secure bike...","Harold Bridge Court, Harold's Cross Road, Dublin 6, Harold's Cross, Dublin 6w"
€600 monthly,Available Now - Open to monthly renting or weekly rates on a sun-thurs arrangement. It is a cosy room at the front of the house with double bed in a quiet estate 10 minutes walk from clonsilla train station. It is also about 10 minutes ...,"Allendale Square, Clonsilla, Dublin 15, Clonsilla, Dublin 15"
€750 monthly,Available Now - This double bed room available  female.. Single large room with attached bathroom. Not shared with anyone.,"Mount Andrew Crescent, Lucan, Co. Dublin"
